Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,30 lickometer w bins,,8,,4202,962.000,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,962.040,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,962.140,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,962.175,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,962.315,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,962.355,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,962.465,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,962.500,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,963.500,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,963.540,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,963.650,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,963.690,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,963.830,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,963.870,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,963.955,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,963.995,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.145,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.180,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.265,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.305,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.455,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.495,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.615,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.655,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.745,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.785,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,964.920,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,964.955,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,965.055,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,965.090,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,965.190,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,965.225,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,965.350,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,965.390,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,967.125,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,967.160,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,967.285,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,967.325,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,967.690,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,967.730,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,968.005,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,968.040,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,968.190,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,968.230,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,968.480,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,968.520,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,968.605,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,968.640,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,968.800,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,968.840,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.075,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.115,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.185,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.225,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.375,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.410,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.495,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.535,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.665,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.705,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,969.805,17,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,969.845,17,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,979.295,17,18,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.200,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.240,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1019.315,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.350,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1019.445,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.485,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1019.715,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.755,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1019.875,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1019.910,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.045,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.135,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1020.175,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.320,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1020.360,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.445,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1020.480,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.695,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1020.735,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1020.980,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.020,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.095,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.135,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.255,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.290,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.380,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.420,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.535,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.570,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.650,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.690,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1021.885,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1021.925,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.075,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.115,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.210,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.250,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.525,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.565,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.655,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.695,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.825,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.860,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1023.955,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1023.990,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1024.125,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1024.160,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1024.265,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1024.305,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1024.635,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1024.675,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1024.805,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1024.845,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1024.920,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1024.960,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1025.105,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1025.145,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1025.225,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1025.260,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1025.365,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1025.405,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1025.490,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1025.530,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1025.935,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1025.975,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1026.075,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1026.110,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1026.215,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1026.255,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1026.370,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1026.405,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1026.480,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1026.520,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1026.750,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1026.790,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1027.035,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1027.075,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1027.295,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1027.335,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1027.465,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1027.505,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1029.835,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1029.875,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1030.090,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1030.240,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1030.280,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1030.380,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1030.415,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1030.520,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1030.560,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1030.870,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1030.905,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1031.160,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1031.200,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1031.300,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1031.340,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1031.480,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1031.520,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1031.620,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1031.660,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1031.780,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1031.820,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1032.165,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1032.200,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1032.990,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1033.030,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1033.280,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1033.315,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1033.725,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1033.765,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1033.880,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1033.920,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1034.020,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1034.055,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1034.360,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1034.400,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1034.515,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1034.555,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1034.645,18,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1034.685,18,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1039.295,18,19,0,0,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1083.765,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1083.885,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1084.015,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1084.050,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1084.155,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1084.195,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1084.430,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1084.470,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1084.705,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1084.910,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1084.950,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.075,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.155,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1085.195,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.325,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1085.360,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.450,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1085.490,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.575,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1085.615,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1085.725,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1085.765,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1086.080,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1086.120,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1086.770,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1086.810,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1086.890,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1086.930,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.050,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.085,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.170,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.210,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.445,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.485,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.610,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.645,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.730,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.770,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1087.875,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1087.915,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.025,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1088.065,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.145,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1088.185,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.440,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1088.475,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.540,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1088.580,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.735,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.820,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1088.860,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1088.980,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1089.020,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1089.115,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1089.155,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.045,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.085,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.200,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.235,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.315,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.350,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.490,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.525,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.610,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.645,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.770,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.810,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1090.900,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1090.935,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1091.045,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1091.085,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1091.185,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1091.225,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1091.730,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1091.765,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1091.865,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1091.900,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1092.005,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1092.045,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1092.130,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1092.170,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1092.795,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1092.835,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1093.085,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1093.120,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1093.305,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1093.400,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1093.660,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1093.700,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1093.795,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1093.835,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1093.920,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1093.960,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1094.105,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1094.145,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1094.240,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1094.280,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1094.645,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1094.680,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1094.790,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1094.825,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1094.920,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1094.960,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1095.235,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1095.270,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1095.395,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1095.435,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1095.520,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1095.555,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1096.590,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1096.630,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1096.885,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1096.920,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1097.065,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1097.105,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1097.340,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1097.380,19,0,0,0,0,0,0,1,0,0,0
,,30 lickometer w bins,,8,,4202,1097.650,19,0,0,1,0,0,0,0,0,0,0
,,30 lickometer w bins,,8,,4202,1097.685,19,0,0,0,0,0,0,1,0,0,0
